question_id,questions,class,direct_indirect,factual_opinion,is_original
4293697,"Which are the top government engineering colleges in Haryana? Which of these college should I prefer over private engineering colleges?","College comparison",indirect,opinion,0
4293701,"Which are the top government engineering colleges in Punjab? Which of these college should I prefer over private engineering colleges?","College comparison",indirect,opinion,0
4293761,"Which are the top government engineering colleges in Maharashtra? Which of these colleges should I prefer over private engineering colleges?","College comparison",indirect,opinion,0
4293229,"Which are the top government engineering colleges in Delhi? Which of these college should I prefer over private engineering colleges?","College comparison",indirect,opinion,0
4293236,"Which are the top government engineering colleges in Bihar? Which of these college should I prefer over private engineering colleges?","College comparison",indirect,opinion,0
4293245,"Which are the top government engineering colleges in MP? Which of these colleges should I prefer over private engineering colleges?","College comparison",indirect,opinion,0
4293268,"Which are the top government engineering colleges in Telangana? Which of these colleges should I prefer over private engineering colleges?","College comparison",indirect,opinion,0
4293277,"Which are the top government engineering colleges in Rajasthan? Which of these colleges should I prefer over private engineering colleges?","College comparison",indirect,opinion,0
4369194,"Which one should I prefer for animation courses: IMAGE or Creative Eye Institute of Design &amp; Management and why?","College comparison",indirect,opinion,0
4317064,"Which one should I prefer for an MBA program: AIMS Institutes or Institute of Management, Christ University and why?","College comparison",indirect,opinion,0
4368759,"Which one should I prefer for pilot training: Indian Aviation Academy - Mumbai or Ahmedabad Aviation and Aeronautics, Ahmedabad and why?","College comparison",indirect,opinion,0
4393802,"Which one should I prefer for M.Design: National Institute of Design, Ahmedabad or Apeejay Stya University and why?","College comparison",indirect,opinion,0
4345265,"Which one should I prefer for an LL.B: Faculty of Law, Allahabad University or IMS Law College and why?","College comparison",indirect,opinion,0
4317105,"Which one should I prefer for an MBA program: ASB Coimbatore or PSG Institute of Management and why?","College comparison",indirect,opinion,0
3459176,"I am currently working as a software engineer and I would like to pursue my MBA. CAT or GMAT, which one should I prefer?","College comparison",indirect,opinion,0
4368540,"Which one should I prefer for pilot training: WCAT, Pune or Indira Gandhi Rashtriya Uran Akademi (IGRUA) and why?","College comparison",indirect,opinion,0
4368599,"Which one should I prefer for animation courses: Tapas Multimedia Institute or Institute of Digital Media Technology, Bhubaneswar and why?","College comparison",indirect,opinion,0
4345341,"Which one should I prefer for an LL.M: Jamia Millia Islamia or Guru Gobind Singh Indraprastha University and why?","College comparison",indirect,opinion,0
4393064,"Which one should I prefer for M.Arch: BMS College of Engineering or MEASI Academy of Architecture and why?","College comparison",indirect,opinion,0
4368448,"Which one should I prefer for animation courses: Pearl Academy or LISAA School of Design, Delhi and why?","College comparison",indirect,opinion,0
4345183,"Which one should I prefer for an LLB: Symbiosis Law School or Amity Law School,Delhi and why?","College comparison",indirect,opinion,0
4345186,"Which one should I prefer for an LL.B: Lovely Professional University or Amity University, Kolkata and why?","College comparison",indirect,opinion,0
4345188,"Which one should I prefer for an LLB: NALSAR University of Law or Amity University, Mumbai and why?","College comparison",indirect,opinion,0
4345273,"Which one should I prefer for an LL.B: Amity University, Kolkata or Jogesh Chandra Chaudhuri Law College and why?","College comparison",indirect,opinion,0
4345274,"Which one should I prefer for an LL.B: National Law University, Odisha or Kerala Law Academy and why?","College comparison",indirect,opinion,0
4345279,"Which one should I prefer for an LL.B: Kerala Law Academy or NALSAR University of Law and why?","College comparison",indirect,opinion,0
4393095,"Which one should I prefer for M.Arch: Jamia Millia Islamia or Sir J.J College of Architecture and why?","College comparison",indirect,opinion,0
4393876,"Which one should I prefer for B.Des: Auro University or National Institute of Fashion Technology and why?","College comparison",indirect,opinion,0
4368407,"Which one should I prefer for animation courses: Kurukshetra University or Maharishi University of Information Technology (Noida) and why?","College comparison",indirect,opinion,0
4368595,"Which one should I prefer for animation courses: YMCA, New Delhi or WLC College India and why?","College comparison",indirect,opinion,0
4316112,"Which one should I prefer for an MBA program: L.J. Institute of Management Studies or GLSICT and why?","College comparison",indirect,opinion,0
4345293,"Which one should I prefer for an LL.B: Mewar Law Institute or NMIMS University School of Law and why?","College comparison",indirect,opinion,0
4317060,"Which one should I prefer for an MBA program: SSN School of Management or PSG Institute of Management and why?","College comparison",indirect,opinion,0
4317107,"Which one should I prefer for an MBA program: Graphic Era University or IMS Unison University and why?","College comparison",indirect,opinion,0
4317132,"Which one should I prefer for PGDM program: New Delhi Institute of Management or Apeejay School of Management and why?","College comparison",indirect,opinion,0
4317089,"Which one should I prefer for PGDM: International Management Institute, Kolkata or International Management Institute, Bhubaneswar and why?","College comparison",indirect,opinion,0
4317075,"Which one should I prefer for PGDM: International Management Institute, Delhi or Institute of Management Technology, Ghaziabad and why?","College comparison",indirect,opinion,0
4317100,"Which one should I prefer for PGDM: Institute of Management Studies, Ghaziabad or Fortune Institute of International Business and why?","College comparison",indirect,opinion,0
3663665,"Which is the better option among top NITs with low branches and low NITs with good branches?","College comparison",indirect,opinion,0
4393001,"Which one should I prefer for B.Arch, College of Engineering-Trivandrum or Rizvi College of Architecture and why?","College comparison",indirect,opinion,0
4393012,"Which one should I prefer for B.Arch, Dayananda Sagar College of Engineering (DSCE) or Anna University and why?","College comparison",indirect,opinion,0
4393051,"Which one should I prefer for B.Arch, Lovely Professional University or Trinity College of Architecture and why?","College comparison",indirect,opinion,0
4393067,"Which one should I prefer for M.Arch: Bharati Vidyapeeth Deemed University, Pune or MIT School of Architecture and why?","College comparison",indirect,opinion,0
4393612,"Which one should I prefer for M.Des: VIT University, Vellore or MS. Ramaiah University of Applied Sciences and why?","College comparison",indirect,opinion,0
4368800,"Which one should I prefer for pilot training: GATI, Bhubaneswar or National College of Aviation, Chennai and why?","College comparison",indirect,opinion,0
4368367,"Which one should I prefer for animation courses: Bharati Vidyapeeth University or Lovely Professional University and why?","College comparison",indirect,opinion,0
4368462,"Which one should I prefer for animation courses: NIFT, Delhi or South Delhi Polytechnic for Women and why?","College comparison",indirect,opinion,0
4368610,"Which one should I prefer for animation courses: National College of Design (NCD Chennai) or JSSCACS and why?","College comparison",indirect,opinion,0
4345221,"Which one should I prefer for an LL.B: Bharati Vidyapeeth New Law College or Bundelkhand University and why?","College comparison",indirect,opinion,0
4345237,"Which one should I prefer for an LL.B: Galgotias University or Delhi University - Campus Law Centre and why?","College comparison",indirect,opinion,0
